IQs over time	Ronny	Sally	Timmy	Jenny	Billy	Jerry	Mary	Tammy	Jimmy	Tommy	Bobby	Terry	Betty	Lori	Bessie
2018-12-04	70.65492	120.025185	13.60202	130.10075	110.83124	53.14862	178.08565	69.39548	178.96725	74.937035	86.901764	77.7078	160.95718	37.909317	144.20654
2018-12-05	70.40303	119.89925	13.979858	130.35265	110.579346	53.274567	178.08565	69.7733	179.47104	74.43326	87.78337	77.7078	160.2015	38.16121	144.71033
2018-12-06	70.15114	119.7733	14.357681	130.60454	110.32746	53.526443	178.08565	70.277084	179.97481	74.05542	88.664986	77.581856	159.5718	38.287155	145.08817
2018-12-07	69.89925	119.647354	14.609573	130.85641	110.07557	53.778336	178.08565	70.78087	180.47859	73.67759	89.5466	77.581856	158.94206	38.539047	145.59193
2018-12-08	69.7733	119.52141	14.9874115	131.1083	109.82368	54.030228	178.08565	71.28464	180.98236	73.17381	90.30226	77.581856	158.31235	38.790924	145.96977
2018-12-09	69.52141	119.39546	15.36525	131.23425	109.57179	54.28212	178.08565	71.78842	181.48615	72.795975	91.183876	77.45592	157.55667	39.042816	146.34761
2018-12-10	69.26953	119.26952	15.7430725	131.48615	109.3199	54.53401	177.9597	72.2922	181.98993	72.2922	92.19144	77.45592	156.92696	39.168762	146.72543
2018-12-11	69.01764	119.14358	15.994965	131.61209	109.06801	54.911835	177.9597	72.795975	182.4937	71.91437	93.073044	77.45592	156.29723	39.420654	147.22922
2018-12-12	68.89169	119.01763	16.372803	131.86398	108.816124	55.289673	177.9597	73.29975	182.99748	71.53653	94.080605	77.32997	155.54156	39.672546	147.60706
2018-12-13	68.6398	119.01763	16.876572	132.11588	108.56423	55.66751	177.9597	73.929474	183.37532	71.032745	95.08816	77.32997	154.91183	39.92444	147.85895
2018-12-14	68.38791	118.891685	17.380356	132.24182	108.31235	56.04535	177.9597	74.43326	183.87909	70.65492	96.09572	77.32997	154.15617	40.176315	148.23677
2018-12-15	68.26196	118.76574	18.261963	132.49371	108.060455	56.423172	177.9597	75.062965	184.25693	70.277084	97.22922	77.32997	153.52646	40.428207	148.61461
2018-12-16	68.010086	118.63979	19.143585	132.61966	107.80856	56.80101	178.08565	75.56674	184.50882	69.7733	98.48866	77.32997	152.77078	40.6801	148.99245
2018-12-17	67.758194	118.513855	19.899246	132.87154	107.55668	57.17885	178.08565	76.196465	184.88664	69.39548	99.62217	77.581856	152.14105	40.93199	149.24432
2018-12-18	67.63225	118.513855	20.654922	132.99748	107.30479	57.682617	178.21158	76.70025	185.01259	69.01764	100.881615	77.7078	151.51134	41.183884	149.62216
2018-12-19	67.380356	118.38791	21.284637	133.24937	106.926956	57.93451	178.33752	77.32997	184.88664	68.6398	102.14106	77.83375	150.75568	41.43576	149.87405
2018-12-20	67.25441	118.26196	21.914368	133.37532	106.675064	58.312347	178.46347	77.959694	184.50882	68.13602	103.52645	77.959694	150	41.687653	150.25189
2018-12-21	67.00252	118.26196	22.544083	133.6272	106.42317	58.690186	178.58942	78.46347	184.13098	67.758194	104.91184	77.959694	149.37027	41.939545	150.50378
2018-12-22	66.87657	118.13602	23.173813	133.75314	106.17129	58.942062	178.84131	79.09319	183.6272	67.380356	106.42317	78.08564	148.61461	42.317383	150.75568
2018-12-23	66.624695	118.01007	23.803528	134.00504	105.79345	59.3199	178.96725	79.722916	182.99748	66.87657	107.93451	78.21158	147.85895	42.569275	151.00755
2018-12-24	66.49875	118.01007	24.307312	134.13098	105.541565	59.571793	179.21915	80.22669	182.36775	66.49875	109.44585	78.337524	147.22922	42.82115	151.25945
2018-12-25	66.24686	117.88413	24.937027	134.38287	105.28967	59.823685	179.59698	80.856415	181.73804	66.12091	111.08313	78.46347	146.47354	43.073044	151.51134
2018-12-26	66.12091	117.75819	25.440796	134.50882	104.91184	60.07556	179.97481	81.486145	181.1083	65.74307	112.59445	78.46347	145.71788	43.450882	151.76323
2018-12-27	65.86902	117.75819	26.070526	134.76071	104.65995	60.327454	180.35265	82.11587	180.60454	65.2393	113.97984	78.58942	144.96222	43.702774	152.0151
2018-12-28	65.74307	117.63224	26.574295	134.88666	104.28212	60.579346	180.98236	82.74559	180.10075	64.861465	115.49118	78.71536	144.0806	44.080597	152.14105
2018-12-29	65.49118	117.63224	27.07808	135.13855	104.03023	60.831238	181.98993	83.37531	179.72292	64.48363	116.87657	78.84131	143.32494	44.33249	152.39294
2018-12-30	65.36525	117.506294	27.581863	135.2645	103.778336	61.08313	182.99748	84.005035	179.3451	64.105804	118.38791	78.96725	142.56927	44.710327	152.51889
2018-12-31	65.11336	117.38035	28.085632	135.39044	103.400505	61.335022	183.87909	84.63476	179.0932	63.727966	119.89925	79.09319	141.8136	44.96222	152.64484
2019-01-01	64.98741	117.38035	28.715363	135.64232	103.14861	61.5869	184.38287	85.138535	178.84131	63.224182	121.410576	79.09319	140.93199	45.340042	152.89673
2019-01-02	64.861465	117.25441	29.219131	135.76826	102.77078	61.83879	184.63477	85.76826	178.71536	62.720413	122.92191	79.21914	140.05038	45.591934	153.02267
2019-01-03	64.60957	117.25441	29.722916	135.89421	102.392944	62.21663	184.76071	86.39798	178.71536	62.21663	124.05541	79.345085	139.16876	45.969772	153.14862
2019-01-04	64.48363	117.12846	30.2267	136.02016	102.14106	62.46852	184.88664	86.901764	178.71536	61.712845	125.18892	79.47103	138.28716	46.34761	153.27457
2019-01-05	64.231735	117.12846	30.730469	136.1461	101.76322	62.720413	185.01259	87.40554	178.96725	61.08313	126.32242	79.59697	137.40555	46.725433	153.27457
2019-01-06	64.105804	117.00252	31.234253	136.27203	101.51134	63.098236	185.01259	87.90932	179.21915	60.4534	127.45592	79.722916	136.52393	47.10327	153.40051
2019-01-07	63.97986	117.00252	31.612091	136.39798	101.1335	63.35013	185.01259	88.41309	179.72292	59.823685	128.71536	79.84886	135.76826	47.355164	153.40051
2019-01-08	63.727966	116.87657	32.11586	136.52393	100.75567	63.727966	185.01259	88.91687	180.35265	59.193954	129.84888	79.97481	135.0126	47.733	153.52646
2019-01-09	63.60202	116.87657	32.619644	136.64987	100.37783	64.105804	184.88664	89.29471	181.3602	58.56424	131.1083	80.10075	134.38287	48.110825	153.52646
2019-01-10	63.476074	116.750626	32.997482	136.77582	100	64.35768	184.76071	89.798485	182.36775	57.93451	132.24182	80.10075	133.75314	48.488663	153.52646
2019-01-11	63.224182	116.62468	33.50125	137.02771	99.74811	64.73552	184.50882	90.30226	183.37532	57.304794	133.24937	80.22669	133.24937	48.992447	153.52646
2019-01-12	63.098236	116.62468	33.87909	137.15366	99.37028	65.11336	184.13098	90.6801	184.25693	56.549118	134.13098	80.35264	132.74559	49.37027	153.40051
2019-01-13	62.97229	116.49874	34.382874	137.2796	98.99245	65.49118	183.50127	91.183876	185.01259	55.919403	135.13855	80.478584	132.24182	49.748108	153.14862
2019-01-14	62.720413	116.49874	34.760696	137.40555	98.61461	65.74307	182.87154	91.68765	185.64232	55.289673	136.1461	80.60453	131.73804	50.251892	152.89673
2019-01-15	62.594467	116.372795	35.138535	137.53148	98.23678	66.12091	182.11588	92.06549	186.02016	54.659958	137.15366	80.73048	131.3602	50.62973	152.51889
2019-01-16	62.46852	116.372795	35.64232	137.65742	97.85894	66.49875	181.73804	92.56927	186.39798	54.030228	138.16121	80.856415	130.98236	51.1335	152.0151
2019-01-17	62.21663	116.372795	36.02014	137.78337	97.48111	66.87657	181.3602	93.073044	186.64987	53.526443	139.16876	80.98236	130.60454	51.511337	151.51134
2019-01-18	62.090683	116.24685	36.523926	137.90932	97.10327	67.25441	181.1083	93.45088	186.77582	52.89673	140.05038	81.10831	130.2267	52.015106	150.8816
2019-01-19	61.964737	116.24685	36.901764	138.03526	96.72544	67.63225	180.85641	93.95466	186.90176	52.267	141.05794	81.23425	129.84888	52.392944	150.25189
2019-01-20	61.83879	116.1209	37.279587	138.28716	96.221664	68.010086	180.73048	94.458435	186.90176	51.76323	141.93954	81.3602	129.47104	52.89673	149.49622
2019-01-21	61.5869	116.1209	37.78337	138.41309	95.84383	68.38791	180.73048	94.83627	186.64987	51.1335	142.82115	81.61208	129.21915	53.400497	148.74055
2019-01-22	61.460953	115.99496	38.16121	138.53903	95.465996	68.6398	180.60454	95.34005	186.39798	50.62973	143.57683	81.73803	128.84131	53.90428	147.85895
2019-01-23	61.335022	115.99496	38.539047	138.66498	94.96222	69.01764	180.60454	95.84383	186.02016	50.125946	144.45844	81.863976	128.58942	54.408066	146.97733
2019-01-24	61.08313	115.86902	38.91687	138.79092	94.58438	69.39548	180.60454	96.3476	185.51637	49.748108	145.21411	81.98992	128.21158	54.911835	145.96977
2019-01-25	60.957184	115.86902	39.420654	138.91687	94.080605	69.7733	180.60454	96.72544	185.01259	49.24434	145.96977	82.11587	127.9597	55.41562	144.96222
2019-01-26	60.831238	115.86902	39.798492	139.04282	93.57683	70.15114	180.73048	97.10327	184.50882	48.8665	146.72543	82.241806	127.70781	55.919403	143.95465
2019-01-27	60.70529	115.74307	40.176315	139.16876	93.073044	70.52898	180.85641	97.607056	183.87909	48.362717	147.35516	82.4937	127.45592	56.423172	142.82115
2019-01-28	60.579346	115.74307	40.554153	139.29471	92.56927	70.9068	180.98236	97.984886	183.24937	47.984894	148.11084	82.619644	127.20403	56.926956	141.5617
2019-01-29	60.327454	115.74307	40.93199	139.5466	92.06549	71.28464	181.23425	98.36272	182.4937	47.607056	148.74055	82.74559	126.95214	57.430725	140.30226
2019-01-30	60.201508	115.61713	41.309814	139.67255	91.561714	71.53653	181.61209	98.740555	181.86398	47.229218	149.37027	82.87154	126.70025	58.060455	138.91687
2019-01-31	60.07556	115.61713	41.687653	139.7985	90.93199	71.91437	182.11588	99.118385	181.23425	46.85138	150	83.12342	126.448364	58.56424	137.53148
2019-02-01	59.94963	115.49118	42.06549	139.92444	90.42821	72.2922	182.87154	99.37028	180.73048	46.473557	150.50378	83.24937	126.32242	59.06801	136.02016
2019-02-02	59.69774	115.49118	42.44333	140.05038	89.798485	72.67003	183.50127	99.74811	180.2267	46.221664	151.00755	83.50126	126.070526	59.69774	134.63477
2019-02-03	59.571793	115.49118	42.82115	140.17632	89.042816	72.92192	184.00504	100.125946	179.72292	45.843826	151.51134	83.6272	125.81864	60.201508	133.24937
2019-02-04	59.445847	115.365234	43.19899	140.4282	88.41309	73.29975	184.38287	100.37783	179.3451	45.591934	152.0151	83.87909	125.692696	60.70529	131.98993
2019-02-05	59.3199	115.365234	43.576828	140.55415	87.78337	73.67759	184.63477	100.75567	179.0932	45.340042	152.39294	84.005035	125.4408	61.335022	130.47859
2019-02-06	59.193954	115.365234	43.95465	140.6801	87.40554	73.929474	184.76071	101.00755	178.84131	45.088165	152.89673	84.25692	125.314865	61.83879	129.0932
2019-02-07	59.06801	115.239296	44.33249	140.80605	86.901764	74.181366	184.88664	101.259445	178.71536	44.836273	153.27457	84.50881	125.06297	62.46852	127.45592
2019-02-08	58.942062	115.239296	44.710327	140.93199	86.523926	74.5592	185.01259	101.51134	178.71536	44.58438	153.65239	84.63476	124.93703	62.97229	125.94459
2019-02-09	58.816116	115.239296	45.088165	141.18387	86.146095	74.81109	185.01259	101.76322	178.84131	44.33249	153.90428	84.88664	124.81108	63.60202	124.43325
2019-02-10	58.56424	115.239296	45.46599	141.30981	85.64231	75.18891	185.01259	102.14106	179.0932	44.080597	154.28212	85.138535	124.5592	64.105804	122.79597
2019-02-11	58.438293	115.11335	45.71788	141.43576	85.26448	75.4408	185.01259	102.392944	179.3451	43.95465	154.534	85.26448	124.43325	64.73552	121.28464
2019-02-12	58.312347	115.11335	46.09572	141.5617	84.88664	75.69269	184.88664	102.51889	179.72292	43.702774	154.78589	85.51637	124.307304	65.2393	119.89925
2019-02-13	58.1864	115.11335	46.473557	141.68765	84.382866	75.94458	184.76071	102.77078	180.10075	43.576828	154.91183	85.76826	124.18136	65.86902	118.38791
2019-02-14	58.060455	115.11335	46.85138	141.8136	84.005035	76.196465	184.76071	103.022675	180.60454	43.324936	155.16373	86.02015	123.929474	66.49875	116.750626
2019-02-15	57.93451	114.987404	47.229218	141.93954	83.6272	76.44836	184.50882	103.27456	181.1083	43.19899	155.28967	86.27203	123.80353	67.00252	115.239296
2019-02-16	57.808563	114.987404	47.607056	142.19144	83.24937	76.70025	184.38287	103.52645	181.73804	43.073044	155.28967	86.523926	123.67758	67.63225	113.72796
2019-02-17	57.682617	114.987404	47.984894	142.31738	82.74559	76.82619	184.00504	103.6524	182.24182	42.947098	155.41562	86.77582	123.551636	68.26196	112.21663
2019-02-18	57.55667	114.987404	48.23677	142.44333	82.36775	77.07808	183.6272	103.90428	182.87154	42.82115	155.28967	87.15365	123.42569	68.76575	110.70529
2019-02-19	57.430725	114.86146	48.61461	142.56927	81.98992	77.32997	183.12343	104.15617	183.50127	42.695206	155.16373	87.40554	123.29975	69.39548	109.3199
2019-02-20	57.304794	114.86146	48.992447	142.69522	81.486145	77.581856	182.4937	104.28212	184.13098	42.569275	154.91183	87.657425	123.173805	69.89925	107.80856
2019-02-21	57.17885	114.86146	49.37027	142.82115	81.10831	77.7078	181.86398	104.40806	184.88664	42.44333	154.78589	88.03526	123.04786	70.40303	106.42317
2019-02-22	57.052902	114.73551	49.62216	142.9471	80.73048	77.959694	181.23425	104.65995	185.51637	42.44333	154.534	88.28715	122.92191	70.9068	104.91184
2019-02-23	56.926956	114.73551	50	143.07304	80.22669	78.08564	180.60454	104.7859	186.27203	42.317383	154.40807	88.664986	122.92191	71.53653	103.52645
2019-02-24	56.80101	114.609566	50.37784	143.19899	79.722916	78.337524	180.10075	105.03778	186.90176	42.317383	154.15617	88.91687	122.79597	71.91437	102.267006
2019-02-25	56.675064	114.609566	50.62973	143.45088	79.345085	78.58942	179.72292	105.16373	187.65742	42.191437	153.90428	89.29471	122.67002	72.418144	101.00755
2019-02-26	56.549118	114.48363	51.007553	143.57683	78.84131	78.71536	179.47104	105.28967	188.4131	42.191437	153.65239	89.67254	122.54408	72.92192	99.62217
2019-02-27	56.549118	114.48363	51.38539	143.70277	78.337524	78.96725	179.3451	105.41562	188.53905	42.06549	153.40051	90.05038	122.41814	73.4257	98.48866
2019-02-28	55.66751	114.35768	51.637283	143.8287	77.7078	79.21914	179.0932	105.66751	188.03526	42.06549	153.27457	90.42821	122.41814	73.929474	97.22922
2019-03-01	55.541565	114.35768	52.015106	143.95465	77.204025	79.345085	178.96725	105.79345	187.5315	42.06549	153.02267	90.93199	122.29219	74.30731	96.09572
2019-03-02	55.41562	114.231735	52.392944	144.0806	76.70025	79.59697	178.84131	105.919395	187.02771	42.06549	152.77078	91.30982	122.29219	74.81109	94.96222
2019-03-03	55.163727	114.231735	52.644836	144.20654	76.32241	79.722916	178.84131	105.919395	186.39798	42.06549	152.51889	91.8136	122.166245	75.18891	93.82871
2019-03-04	54.911835	114.10579	53.022675	144.33249	75.818634	79.97481	178.71536	106.04534	185.76826	42.06549	152.14105	92.317375	122.0403	75.69269	92.69521
2019-03-05	54.78589	113.97984	53.274567	144.45844	75.4408	80.10075	178.71536	106.17129	185.13853	42.06549	151.88916	92.82116	122.0403	76.196465	91.561714
2019-03-06	54.53401	113.97984	53.65239	144.58438	75.062965	80.35264	178.71536	106.17129	184.38287	42.06549	151.63728	93.324936	121.91436	76.5743	90.55415
2019-03-07	54.28212	113.853905	53.90428	144.71033	74.68514	80.60453	178.71536	106.17129	183.75314	42.06549	151.38539	93.95466	121.91436	77.07808	89.5466
2019-03-08	54.030228	113.72796	54.28212	144.83627	74.30731	80.73048	178.96725	106.17129	182.99748	42.191437	151.00755	94.58438	121.788414	77.45592	88.53904
2019-03-09	53.778336	113.60201	54.53401	144.96222	73.929474	80.98236	179.59698	106.04534	182.24182	42.191437	150.75568	95.2141	121.788414	77.959694	87.657425
2019-03-10	53.65239	113.60201	54.911835	145.08817	73.55164	81.10831	180.60454	105.79345	181.48615	42.191437	150.37784	96.221664	121.66247	78.337524	86.77582
2019-03-11	53.400497	113.47607	55.163727	145.21411	73.17381	81.3602	181.48615	105.41562	180.73048	42.317383	150.12595	97.607056	121.66247	78.71536	86.02015
2019-03-12	53.14862	113.35012	55.41562	145.34006	72.795975	81.486145	182.11588	104.28212	179.97481	42.317383	149.74811	98.99245	121.66247	79.21914	85.26448
2019-03-13	53.022675	113.22418	55.793457	145.466	72.418144	81.73803	182.61964	104.15617	179.21915	42.44333	149.49622	100.50378	121.53652	79.59697	84.382866
2019-03-14	52.89673	113.098236	56.04535	145.59193	72.040306	81.863976	183.12343	104.15617	178.46347	42.44333	149.1184	102.14106	121.53652	80.10075	83.6272
2019-03-15	52.770782	112.97229	56.297226	145.71788	71.662476	82.11587	183.37532	104.03023	177.83376	42.569275	148.74055	103.6524	121.53652	80.478584	82.87154
2019-03-16	52.770782	112.846344	56.675064	145.84383	71.28464	82.36775	183.50127	104.03023	177.20403	42.695206	148.36272	105.16373	121.53652	80.98236	82.11587
2019-03-17	52.770782	112.7204	56.926956	145.96977	70.9068	82.4937	183.6272	103.90428	176.8262	42.695206	147.9849	106.675064	121.410576	81.3602	81.3602
2019-03-18	52.644836	112.59445	57.17885	146.09572	70.65492	82.74559	183.75314	103.90428	176.8262	42.82115	147.60706	108.31235	121.410576	81.863976	80.73048
2019-03-19	52.644836	112.46851	57.55667	146.22166	70.277084	82.87154	183.75314	103.778336	176.95215	42.947098	147.22922	109.82368	121.410576	82.241806	80.10075
2019-03-20	52.644836	112.342575	57.808563	146.34761	69.89925	83.12342	183.75314	103.778336	177.0781	43.073044	146.85138	111.46096	121.410576	82.74559	79.47103
2019-03-21	52.51889	112.09068	58.060455	146.47354	69.647354	83.24937	183.6272	103.6524	177.20403	43.19899	146.47354	113.098236	121.410576	83.12342	78.96725
2019-03-22	52.51889	111.96474	58.312347	146.59949	69.26953	83.50126	183.50127	103.52645	177.45592	43.324936	146.09572	114.73551	121.410576	83.6272	78.337524
2019-03-23	52.51889	111.83879	58.56424	146.59949	68.89169	83.6272	183.37532	103.400505	177.70781	43.576828	145.71788	116.372795	121.410576	84.005035	77.83375
2019-03-24	52.392944	111.58691	58.942062	146.72543	68.6398	83.87909	183.24937	103.400505	178.08565	43.702774	145.34006	118.01007	121.410576	84.50881	77.45592
2019-03-25	52.267	111.46096	59.193954	146.85138	68.26196	84.13098	183.12343	103.27456	178.46347	43.82872	144.83627	119.647354	121.410576	85.01259	76.95213
2019-03-26	52.267	111.20907	59.445847	146.97733	68.010086	84.25692	182.99748	103.14861	178.96725	44.080597	144.45844	121.410576	121.410576	85.39043	76.44836
2019-03-27	52.141052	111.08313	59.69774	147.10327	67.63225	84.50881	182.74559	103.022675	179.59698	44.206543	143.95465	123.04786	121.410576	85.8942	76.070526
2019-03-28	52.015106	110.83124	59.94963	147.22922	67.380356	84.63476	182.61964	102.89673	180.10075	44.458435	143.57683	124.81108	121.53652	86.39798	75.69269
2019-03-29	51.76323	110.70529	60.201508	147.22922	67.00252	84.88664	182.36775	102.77078	180.85641	44.710327	143.07304	126.57431	121.53652	86.901764	75.31486
2019-03-30	51.637283	110.4534	60.4534	147.35516	66.75064	85.01259	182.24182	102.64484	181.61209	44.96222	142.56927	128.33752	121.53652	87.40554	74.937035
2019-03-31	51.637283	110.32746	60.70529	147.48111	66.49875	85.26448	181.98993	102.392944	182.4937	45.21411	142.19144	129.97482	121.53652	88.03526	74.5592
2019-04-01	51.511337	110.201515	60.957184	147.60706	66.24686	85.39043	181.86398	102.267006	183.50127	45.46599	141.68765	131.61209	121.66247	88.53904	74.30731
2019-04-02	51.511337	109.94962	61.209076	147.733	65.86902	85.64231	181.61209	102.14106	184.38287	45.71788	141.18387	133.37532	121.66247	89.042816	74.05542
2019-04-03	51.511337	109.82368	61.460953	147.733	65.61713	85.8942	181.3602	101.88917	185.26448	46.09572	140.6801	135.13855	121.66247	89.67254	73.803535
2019-04-04	51.511337	109.57179	61.712845	147.85895	65.36525	86.02015	181.1083	101.76322	185.89421	46.34761	140.17632	137.02771	121.788414	90.17632	73.55164
2019-04-05	51.511337	109.44585	61.964737	147.9849	65.11336	86.27203	180.98236	101.51134	186.27203	46.725433	139.67255	138.79092	121.788414	90.806046	73.29975
2019-04-06	51.511337	109.193954	62.21663	148.11084	64.861465	86.39798	180.73048	101.259445	186.14609	47.10327	139.16876	140.55415	121.788414	91.43577	73.04787
2019-04-07	51.511337	109.06801	62.46852	148.11084	64.60957	86.64987	180.47859	101.00755	185.89421	47.48111	138.66498	142.19144	121.91436	92.06549	72.92192
2019-04-08	51.637283	108.94207	62.594467	148.23677	64.35768	86.77582	180.2267	100.62972	185.51637	47.858948	138.03526	143.70277	121.91436	92.69521	72.795975
2019-04-09	51.637283	108.816124	62.846344	148.36272	64.105804	87.0277	179.97481	100.37783	185.01259	48.23677	137.53148	145.34006	122.0403	93.324936	72.67003
2019-04-10	51.637283	108.69018	63.098236	148.36272	63.853912	87.279594	179.72292	100	184.50882	48.740555	137.02771	146.85138	122.0403	94.080605	72.54408
2019-04-11	51.76323	108.56423	63.224182	148.48866	63.60202	87.40554	179.47104	99.62217	184.00504	49.24434	136.39798	148.61461	122.0403	94.83627	72.418144
2019-04-12	51.76323	108.438286	63.476074	148.61461	63.35013	87.657425	179.3451	99.24433	183.50127	49.748108	135.89421	150.25189	122.166245	95.71788	72.418144
2019-04-13	51.889175	108.31235	63.60202	148.61461	63.098236	87.78337	179.59698	98.8665	182.87154	50.251892	135.2645	152.0151	122.166245	96.599495	72.2922
2019-04-14	51.889175	108.31235	63.727966	148.74055	62.97229	88.03526	179.84886	98.36272	182.24182	50.75566	134.63477	153.52646	122.29219	97.607056	72.2922
2019-04-15	52.015106	108.1864	63.97986	148.74055	62.720413	88.16121	179.97481	97.85894	181.61209	51.38539	134.13098	155.03778	122.29219	98.8665	72.2922
2019-04-16	52.015106	108.060455	64.105804	148.8665	62.46852	88.41309	180.2267	97.22922	180.98236	52.015106	133.50125	156.42317	122.29219	100.25189	72.2922
2019-04-17	52.141052	107.93451	64.231735	148.99245	62.21663	88.53904	180.47859	96.599495	180.60454	52.644836	132.87154	157.80856	122.41814	101.63728	72.418144
2019-04-18	52.141052	107.93451	64.35768	148.99245	62.090683	88.79093	180.73048	95.84383	180.10075	53.400497	132.24182	159.3199	122.41814	102.89673	72.418144
2019-04-19	52.267	107.80856	64.48363	149.1184	61.83879	88.91687	180.98236	95.2141	179.59698	54.156174	131.61209	160.70529	122.54408	104.15617	72.54408
2019-04-20	52.267	107.80856	64.60957	149.1184	61.5869	89.16876	181.23425	94.33249	179.3451	54.911835	131.1083	161.96474	122.54408	105.41562	72.795975
2019-04-21	52.392944	107.682625	64.60957	149.24432	61.335022	89.420654	181.48615	93.57683	178.96725	55.66751	130.47859	163.22418	122.67002	106.675064	72.92192
2019-04-22	52.51889	107.682625	64.73552	149.24432	61.209076	89.5466	181.61209	92.82116	178.84131	56.549118	129.84888	164.35768	122.67002	107.682625	73.04787
2019-04-23	52.51889	107.55668	64.73552	149.37027	60.957184	89.798485	181.86398	92.06549	178.71536	57.430725	129.21915	165.11334	122.67002	108.69018	73.29975
2019-04-24	52.644836	107.30479	64.73552	149.37027	60.70529	89.92443	182.11588	91.30982	178.71536	58.312347	128.71536	165.49118	122.67002	109.69774	73.4257
2019-04-25	52.770782	107.0529	64.73552	149.37027	60.4534	90.17632	182.24182	90.42821	178.71536	59.193954	128.08563	165.36523	122.54408	110.579346	73.67759
2019-04-26	52.770782	106.80101	64.60957	149.49622	60.327454	90.30226	182.4937	89.67254	178.84131	60.201508	127.45592	165.23929	122.54408	111.46096	73.929474
2019-04-27	52.89673	106.54912	64.48363	149.62216	60.07556	90.55415	182.61964	88.79093	178.84131	61.209076	126.826195	164.98741	122.41814	112.342575	74.05542
2019-04-28	53.022675	106.29723	64.48363	149.74811	59.823685	90.6801	182.74559	88.03526	178.96725	62.21663	126.19647	164.48363	122.41814	113.22418	74.30731
2019-04-29	53.022675	106.04534	64.231735	149.87405	59.571793	90.93199	182.87154	87.279594	179.0932	63.224182	125.4408	164.10579	122.29219	114.10579	74.5592
2019-04-30	53.14862	105.79345	64.105804	150	59.445847	91.05793	182.99748	86.64987	179.3451	64.231735	124.81108	163.60202	122.29219	114.987404	74.81109
2019-05-01	53.274567	105.541565	63.97986	150.25189	59.193954	91.30982	183.12343	86.02015	179.59698	65.2393	124.18136	162.97229	122.166245	115.74307	75.062965
2019-05-02	53.274567	105.28967	63.727966	150.37784	58.942062	91.43577	183.12343	85.26448	179.84886	66.3728	123.551636	162.34256	122.0403	116.49874	75.31486
2019-05-03	53.400497	104.91184	63.476074	150.50378	58.816116	91.68765	182.99748	84.760704	180.10075	67.5063	122.92191	161.5869	122.0403	117.25441	75.56674
2019-05-04	53.526443	104.65995	63.224182	150.62973	58.56424	91.8136	182.87154	84.13098	180.35265	68.6398	122.29219	160.83124	121.91436	118.01007	75.818634
2019-05-05	53.65239	104.40806	62.97229	150.75568	58.312347	92.06549	182.61964	83.50126	180.73048	69.7733	121.66247	160.07556	121.788414	118.63979	76.070526
2019-05-06	53.65239	104.15617	62.594467	150.8816	58.1864	92.19144	182.24182	82.997475	181.1083	70.9068	121.032745	159.19395	121.66247	119.26952	76.32241
2019-05-07	53.778336	103.90428	62.342575	151.1335	57.93451	92.44332	181.73804	82.36775	181.61209	72.040306	120.40302	158.4383	121.53652	119.89925	76.5743
2019-05-08	53.90428	103.6524	61.964737	151.25945	57.682617	92.56927	180.73048	81.863976	182.11588	73.04787	119.7733	157.55667	121.410576	120.52897	76.82619
2019-05-09	54.030228	103.400505	61.5869	151.38539	57.55667	92.82116	179.59698	81.3602	182.61964	73.929474	119.14358	156.54912	121.410576	121.15869	77.07808
2019-05-10	54.156174	103.022675	61.209076	151.51134	57.304794	92.9471	178.46347	80.856415	183.12343	74.937035	118.63979	155.66751	121.28464	121.66247	77.45592
2019-05-11	54.156174	102.77078	60.70529	151.76323	57.052902	93.19899	177.32997	80.22669	183.6272	75.818634	118.01007	154.65994	121.15869	122.29219	77.7078
2019-05-12	54.28212	102.51889	60.327454	151.88916	56.80101	93.324936	176.32242	79.59697	184.13098	76.70025	117.38035	153.52646	121.032745	122.79597	77.959694
2019-05-13	54.408066	102.267006	59.823685	152.0151	56.675064	93.57683	175.56676	78.84131	184.63477	77.581856	116.750626	152.51889	120.9068	123.42569	78.337524
2019-05-14	54.53401	102.14106	59.3199	152.14105	56.423172	93.70277	174.93703	78.08564	184.88664	78.337524	116.1209	151.51134	120.78085	124.05541	78.58942
2019-05-15	54.659958	101.88917	58.816116	152.39294	56.297226	93.82871	174.30731	77.204025	185.26448	79.09319	115.49118	150.50378	120.65491	124.5592	78.84131
2019-05-16	54.78589	101.76322	58.312347	152.51889	55.919403	94.080605	173.92947	76.32241	185.39043	79.84886	114.86146	149.37027	120.52897	125.18892	79.21914
2019-05-17	54.911835	101.63728	57.808563	152.64484	55.541565	94.20655	173.55164	75.4408	185.51637	80.60453	114.35768	148.36272	120.40302	125.692696	79.47103
2019-05-18	55.03778	101.38539	57.304794	152.77078	55.289673	94.458435	173.29974	74.43326	185.64232	81.23425	113.72796	147.22922	120.27708	126.32242	79.722916
2019-05-19	55.163727	101.259445	56.80101	153.02267	54.911835	94.58438	173.04785	73.4257	185.13853	81.73803	113.098236	146.09572	120.15113	126.826195	79.97481
2019-05-20	55.289673	101.259445	56.423172	153.14862	54.408066	94.83627	172.9219	72.418144	184.13098	82.36775	112.59445	144.96222	120.025185	127.32998	80.35264
2019-05-21	55.41562	101.1335	55.919403	153.27457	54.030228	94.96222	172.67003	71.53653	182.99748	82.87154	111.96474	143.70277	119.89925	127.833755	80.60453
2019-05-22	55.541565	101.00755	55.41562	153.52646	53.65239	95.2141	172.54408	70.52898	181.86398	83.37531	111.46096	142.56927	119.647354	128.33752	80.856415
